Price,Close,year,month,day,dayofweek,quarter,hour,Close_lag_1week,SMA_7,Close_rolling_std_7,EMA_5,Close_rolling_max_7,Close_rolling_min_7,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI,EMA_1week,EMA_2week,MACD,Signal,Histogram,Volume_Profit
2023-04-03 07:00:00+00:00,1978.599976,2023,4,3,0,2,7,1946.5,1935.604686125,44.57363886677491,1973.850678845032,2008.5,1829.900024,3.1999510000000555,3.1999510000000555,-0.0,1.5235112500000005,1.0559518005952384,1.442784840312976,59.063115854612995,1937.3488727860317,1830.4797478899197,106.869124896112,107.15079447835613,-0.28166958224413463,11459.0245310002
2023-04-03 08:00:00+00:00,1982.699951,2023,4,3,0,2,8,1946.800049,1936.1406237499998,44.112512591335296,1976.8004362300214,2008.5,1833.199951,-4.1999510000000555,0.0,4.1999510000000555,1.5235112500000005,1.0684516547619052,1.4259056488049535,58.778281402138674,1937.7530281376764,1830.9807584306325,106.77226970704396,107.0750895240937,-0.3028198170497376,-23582.724865000313
2023-04-03 09:00:00+00:00,1983.199951,2023,4,3,0,2,9,1946.900024,1936.7166659270833,43.67432492451252,1978.9336078200145,2008.5,1833.199951,6.3000489999999445,6.3000489999999445,-0.0,1.5422613958333338,1.0684516547619052,1.4434545437406925,59.074335859381414,1938.226957378651,1831.49007172778,106.73688565087082,107.00744874944913,-0.2705630985783074,26813.008543999764
2023-04-03 10:00:00+00:00,1989.800049,2023,4,3,0,2,10,1942.300049,1937.295311630208,43.2728076175368,1982.5557548800098,2008.5,1833.199951,1.5999750000000859,1.5999750000000859,-0.0,1.5470232261904768,1.0684516547619052,1.4479113016444503,59.14884663802062,1938.7142126049391,1832.004670417823,106.70954218711609,106.94786743698252,-0.23832524986643477,5915.107575000317
2023-04-03 11:00:00+00:00,1996.099976,2023,4,3,0,2,11,1942.599976,1937.8484363750001,42.81576048560088,1987.07049525334,2008.5,1833.199951,0.7999270000000251,0.7999270000000251,-0.0,1.5494039613095245,1.0684516547619052,1.4501395120725376,59.1859975698235,1939.2051680889044,1832.5203698456105,106.68479824329393,106.8952535982448,-0.21045535495088075,2471.7744300000777
2023-04-03 12:00:00+00:00,1996.5,2023,4,3,0,2,12,1942.0,1938.4046866302085,42.34495107266808,1990.2136635022268,2008.5,1833.199951,-0.6999510000000555,0.0,0.6999510000000555,1.5494039613095245,1.0705348422619054,1.447317639877866,59.13893710789805,1939.6820300050122,1833.0110498524616,106.67098015255056,106.85039890910596,-0.17941875655540684,-3050.386458000242
2023-04-03 13:00:00+00:00,1993.099976,2023,4,3,0,2,13,1942.599976,1938.8859361197917,41.86603434308271,1991.1757676681514,2008.5,1833.199951,1.1999510000000555,1.1999510000000555,-0.0,1.5529752440476199,1.0705348422619054,1.4506536197984725,59.19455969129435,1940.1674491883848,1833.510687247996,106.65676194038883,106.81167151536255,-0.15490957497371483,7821.280618000362
2023-04-03 14:00:00+00:00,2003.5,2023,4,3,0,2,14,1945.099976,1939.391144453125,41.38433602436773,1995.283845112101,2008.5,1833.199951,-1.5999750000000859,0.0,1.5999750000000859,1.5529752440476199,1.0752966726190485,1.4442295634237505,59.087312625445385,1940.6281891506526,1834.0079534898478,106.62023566080484,106.77338434445102,-0.1531486836461795,-16161.347475000868
2023-04-03 15:00:00+00:00,2005.400024,2023,4,3,0,2,15,1942.5,1939.8984362447918,40.91273886546032,1998.655904741401,2008.5,1833.199951,-0.1999519999999393,0.0,0.1999519999999393,1.5529752440476199,1.0758917678571436,1.4434307338745465,59.07393706166981,1941.08111027313,1834.4630988756649,106.61801139746512,106.74230975505385,-0.12429835758872798,-1882.3481279994285
2023-04-03 16:00:00+00:00,2004.300049,2023,4,3,0,2,16,1945.0,1940.4374987447916,40.401220046296366,2000.5372861609342,2008.5,1833.199951,1.7999270000000251,1.7999270000000251,-0.0,1.558332169642858,1.0758917678571436,1.4484097900912396,59.1571638029296,1941.5499722935663,1834.9060477013286,106.64392459223768,106.72263272249063,-0.07870813025294865,9854.600325000138
2023-04-03 17:00:00+00:00,2002.199951,2023,4,3,0,2,17,1947.099976,1940.9015611145835,39.85816469364897,2001.0915077739562,2008.5,1833.199951,-0.29992700000002515,0.0,0.29992700000002515,1.558332169642858,1.0767844077380961,1.447209077735724,59.137124445237504,1942.0097362190863,1835.3368723440506,106.67286387503577,106.71267895299967,-0.03981507796389394,-2548.1797920002136
2023-04-03 18:00:00+00:00,1999.599976,2023,4,3,0,2,18,1945.599976,1941.3921864947915,39.29240196952804,2000.594330515971,2008.5,1833.699951,0.5,0.5,-0.0,1.5598202648809534,1.0767844077380961,1.4485910584065078,59.16018738340165,1942.4699763111682,1835.7728555882995,106.6971207228687,106.70956730697348,-0.01244658410477939,3813.5
2023-04-03 19:00:00+00:00,2002.300049,2023,4,3,0,2,19,1945.300049,1941.8541660416668,38.71519508143064,2001.1629033439808,2008.5,1834.5,-6.599975000000086,0.0,6.599975000000086,1.5598202648809534,1.0964271904761915,1.4226391669505247,58.722701521467556,1942.8466635619238,1836.2050640180425,106.64159954388128,106.69597375435504,-0.05437421047375324,-146064.0467250019
2023-04-03 20:00:00+00:00,2001.699951,2023,4,3,0,2,20,1940.699951,1942.4005203333334,38.12701658018815,2001.3419192293206,2008.5,1834.5,12.599975000000086,12.599975000000086,-0.0,1.5973201904761918,1.0964271904761915,1.4568410965642473,59.29732690492506,1943.3680051055696,1836.669129062446,106.69887604312362,106.69655421210877,0.0023218310148536148,332475.5403250023
2023-04-03 22:00:00+00:00,2000.900024,2023,4,3,0,2,22,1945.900024,1942.9411449531246,37.526256809307206,2001.1946208195473,2008.5,1835.400024,-5.200072999999975,0.0,5.200072999999975,1.5973201904761918,1.1119035982142866,1.4365635591444101,58.958591650646454,1943.8216376013618,1837.1470567890785,106.67458081228324,106.69215953214366,-0.01757871986042403,-110153.14635899947
2023-04-03 23:00:00+00:00,2002.0,2023,4,3,0,2,23,1954.0,1943.4989579635414,36.96939553990139,2001.4630805463648,2008.5,1835.400024,5.600097999999889,5.600097999999889,-0.0,1.6139871488095248,1.1119035982142866,1.4515531305066218,59.20953180429965,1944.3361750143636,1837.571109722081,106.76506529228254,106.70674068417145,0.05832460811109286,125811.80166799751
2023-04-04 00:00:00+00:00,1999.900024,2023,4,4,1,2,0,1950.800049,1944.0567703333334,36.40245860241447,2000.9420616975767,2008.5,1835.400024,9.599975000000086,9.599975000000086,-0.0,1.6425585029761915,1.1119035982142866,1.4772490219602985,59.632641242959124,1944.958232398809,1837.97365520741,106.98457719139901,106.76230798561697,0.222269205782041,250232.94835000223
2023-04-04 01:00:00+00:00,1995.400024,2023,4,4,1,2,1,1952.5,1944.6401036666666,35.773928289589556,1999.0947157983846,2008.5,1836.599976,5.299927000000025,5.299927000000025,-0.0,1.6583320952380964,1.1119035982142866,1.4914351369141823,59.86249109264107,1945.635649186989,1838.3904284762089,107.24522071078013,106.8588905306496,0.38633018013052833,106936.62707900051
2023-04-04 02:00:00+00:00,1998.099976,2023,4,4,1,2,2,1948.800049,1945.2026036666666,35.130286064119844,1998.76313586559,2008.5,1838.900024,-5.899902000000111,0.0,5.899902000000111,1.6583320952380964,1.1294628303571441,1.4682484900487784,59.48544062594615,1946.235227883001,1838.8082897256083,107.42693815739267,106.97250005599822,0.4544381013944445,-113154.22045800214
2023-04-04 03:00:00+00:00,1995.400024,2023,4,4,1,2,3,1974.300049,1945.7567704583334,34.6100685805254,1997.64209857706,2008.5,1840.900024,4.1999510000000555,4.1999510000000555,-0.0,1.6708319494047632,1.1294628303571441,1.4793155688677548,59.66628804510446,1946.8774145352731,1839.258092018038,107.6193225172351,107.1018645482456,0.517457968989504,82478.6377380011
2023-04-04 04:00:00+00:00,1996.900024,2023,4,4,1,2,4,1975.900024,1946.2359371249997,34.1062010082468,1997.394740384707,2008.5,1846.699951,-4.40002400000003,0.0,4.40002400000003,1.6708319494047632,1.1425581398809537,1.46236054961619,59.38856313483942,1947.4599300555658,1839.6589344927086,107.80099556285722,107.24169075116794,0.5593048116892874,-15615.685176000108
2023-04-04 05:00:00+00:00,1996.0,2023,4,4,1,2,5,1973.400024,1946.721874244792,33.6455436266989,1996.929826923138,2008.5,1859.400024,-1.5,0.0,1.5,1.6708319494047632,1.1470224255952395,1.4566689474599386,59.29447469778354,1948.017800421772,1840.0882583236123,107.9295420981598,107.37926102056632,0.5502810775934819,-0.0
2023-04-04 06:00:00+00:00,1998.900024,2023,4,4,1,2,6,1968.300049,1947.1291656614583,33.341671712077286,1997.5865592820921,2008.5,1859.400024,-0.5,0.0,0.5,1.6708319494047632,1.1485105208333348,1.45478157935588,59.26317810066043,1948.5631516120472,1840.4954493780717,108.06770223397552,107.51694926324816,0.5507529707273591,-796.5
2023-04-04 07:00:00+00:00,1999.300049,2023,4,4,1,2,7,1972.5,1947.5812486145835,33.099044524552376,1998.1577225213948,2008.5,1859.400024,2.599975000000086,2.599975000000086,-0.0,1.678569970238097,1.1485105208333348,1.461519019451526,59.37467912708554,1949.1328178769934,1840.9275241532762,108.2052937237172,107.65461815534198,0.550675568375226,12017.084450000397
2023-04-04 08:00:00+00:00,1997.5,2023,4,4,1,2,8,1975.699951,1947.994790411458,32.770849236661654,1997.93848168093,2008.5,1867.199951,-3.099975000000086,0.0,3.099975000000086,1.678569970238097,1.1577366369047635,1.449872031972482,59.18154144586633,1949.6590564346623,1841.344571196877,108.31448523778522,107.78659157183063,0.5278936659545934,-14613.282150000405
2023-04-04 09:00:00+00:00,2000.0,2023,4,4,1,2,9,1971.5,1948.4072901614584,32.50968838967002,1998.6256544539533,2008.5,1867.199951,0.5,0.5,-0.0,1.680058065476192,1.1577366369047635,1.4511573806352605,59.20294600827172,1950.1849844768558,1841.7591431838393,108.42584129301645,107.9144415160678,0.5113997769486502,1628.5
2023-04-04 10:00:00+00:00,1999.099976,2023,4,4,1,2,10,1977.800049,1948.8177064479166,32.26063932767948,1998.7837616359689,2008.5,1868.300049,1.5,1.5,-0.0,1.6845223511904779,1.1577366369047635,1.4550134266235961,59.267025216423775,1950.72243999784,1842.1463292777037,108.57611072013628,108.04677535688151,0.5293353632547735,4356.0
2023-04-04 11:00:00+00:00,1998.699951,2023,4,4,1,2,11,1979.400024,1949.221873625,32.0225524569689,1998.7558247573127,2008.5,1872.699951,0.20007299999997485,0.20007299999997485,-0.0,1.6851178065476207,1.1577366369047635,1.455527753749612,59.27555701730549,1951.2559028262679,1842.5389329555808,108.71696987068708,108.18081425964263,0.5361556110444496,457.3668779999425
2023-04-04 12:00:00+00:00,2000.699951,2023,4,4,1,2,12,1980.199951,1949.6088524114584,31.84020542464976,1999.4038668382086,2008.5,1872.699951,-2.600097999999889,0.0,2.600097999999889,1.6851178065476207,1.165475023809525,1.4458635081166882,59.11464410497712,1951.7522820945962,1842.9292066413043,108.82307545329195,108.30926649837251,0.5138089549194405,-15327.577709999347
2023-04-04 13:00:00+00:00,2009.699951,2023,4,4,1,2,13,1979.5,1949.9911442083333,31.628295057500438,2002.8358948921393,2008.5,1877.199951,-4.599975000000086,0.0,4.599975000000086,1.6851178065476207,1.1791654255952397,1.4290766757318867,58.83209410428769,1952.1883494780923,1843.3106353912076,108.87771408688468,108.42295601607495,0.4547580708097314,-32623.02270000061
2023-04-04 14:00:00+00:00,2034.400024,2023,4,4,1,2,14,1980.699951,1950.3812485052083,31.564826959272484,2013.3572712614264,2008.5,1877.199951,3.5,3.5,-0.0,1.6955344732142872,1.1791654255952397,1.4379106072910726,58.98126875492093,1952.6606764191802,1843.682085768708,108.97859065047214,108.5340829429544,0.4445077075177437,17160.5
2023-04-04 15:00:00+00:00,2038.300049,2023,4,4,1,2,15,1979.099976,1950.7489567083333,31.427147867841544,2021.6715305076177,2008.5,1877.199951,-4.199951999999939,0.0,4.199951999999939,1.6955344732142872,1.1916652827380967,1.4228277837535446,58.72591495336252,1953.0777101183617,1844.063794458508,109.01391565985364,108.63004948633426,0.38386617351937957,-57589.74182399917
2023-04-04 16:00:00+00:00,2039.0,2023,4,4,1,2,16,1978.900024,1951.1989568385416,31.273518123161477,2027.4476870050785,2008.5,1877.199951,9.19995199999994,9.19995199999994,-0.0,1.7229152827380967,1.1916652827380967,1.4458047135344445,59.113661263867016,1953.5986836790912,1844.4485792035616,109.15010447552959,108.73406048417333,0.41604399135626124,109884.22668799927
2023-04-04 17:00:00+00:00,2036.400024,2023,4,4,1,2,17,1980.699951,1951.6541652968751,31.07853262582493,2030.431799336719,2008.5,1877.900024,-0.5999759999999696,0.0,0.5999759999999696,1.7229152827380967,1.1934509255952395,1.4436414986052186,59.07746694550818,1954.106391564546,1844.819210923422,109.287180641124,108.84468451556347,0.442496125560524,-11097.156095999439
2023-04-04 18:00:00+00:00,2039.199951,2023,4,4,1,2,18,1980.400024,1952.1281236302084,31.006107136579786,2033.3545165578128,2008.5,1877.900024,2.0,2.0,-0.0,1.7288676636904776,1.1934509255952395,1.4486290358593474,59.16082079582751,1954.6317597117113,1845.1823016597814,109.44945805192992,108.96563922283677,0.48381882909315266,32008.0
2023-04-04 19:00:00+00:00,2039.5,2023,4,4,1,2,19,1980.900024,1952.6119772864583,30.889023905184704,2035.403011038542,2008.5,1877.900024,3.1999510000000555,3.1999510000000555,-0.0,1.738391327380954,1.1934509255952395,1.4566089732712912,59.29348093732756,1955.1887797269574,1845.5343354778242,109.65444424913312,109.10340022809605,0.5510440210370717,98136.0972680017
2023-04-04 20:00:00+00:00,2038.099976,2023,4,4,1,2,20,1974.300049,1953.0489565781247,30.713023349664414,2036.301999359028,2008.5,1877.900024,-9.199951000000056,0.0,9.199951000000056,1.738391327380954,1.2208317321428586,1.4239401562160017,58.744856079240265,1955.630332629597,1845.8872474334455,109.74308519615147,109.23133722170715,0.5117479744443187,-323976.27446500194
2023-04-04 22:00:00+00:00,2037.300049,2023,4,4,1,2,22,1986.900024,1953.480206197917,30.575427972095067,2036.6346825726855,2008.5,1877.900024,4.6999510000000555,4.6999510000000555,-0.0,1.752379276785716,1.2208317321428586,1.4353978772405116,58.93894753932055,1956.1222807759923,1846.2113587246417,109.91092205135055,109.36725418763584,0.5436678637147168,171675.11017700203
2023-04-04 23:00:00+00:00,2038.400024,2023,4,4,1,2,23,1981.699951,1953.8593731197918,30.34579612429266,2037.2231297151238,2008.5,1880.199951,-7.1999510000000555,0.0,7.1999510000000555,1.752379276785716,1.242260157738097,1.4106379133791445,58.51720432795166,1956.5232005301227,1846.48072737316,110.04247315696261,109.5022979815012,0.5401751754614139,-165282.0751560013
2023-04-05 00:00:00+00:00,2036.300049,2023,4,5,2,2,0,1987.300049,1954.280206703125,30.17029983722228,2036.9154361434162,2008.5,1888.300049,-0.5999759999999696,0.0,0.5999759999999696,1.752379276785716,1.2440458005952397,1.4086131523029566,58.482332497276865,1956.9122753640859,1846.8007231988386,110.1115521652473,109.62414881825043,0.4874033469968708,-10923.763031999448
2023-04-05 01:00:00+00:00,2037.0,2023,4,5,2,2,1,1996.900024,1954.681248369792,30.16234735944385,2036.9436240956109,2008.5,1888.300049,-7.0,0.0,7.0,1.752379276785716,1.264879133928573,1.3854124317341074,58.07852819509972,1957.2139055254577,1847.1947838979554,110.01912162750227,109.70314338010081,0.3159782474014605,-124264.0
2023-04-05 02:00:00+00:00,2040.599976,2023,4,5,2,2,2,2002.199951,1955.0604152916667,30.198321266599496,2038.1624080637407,2008.5,1888.300049,-1.4000240000000304,0.0,1.4000240000000304,1.752379276785716,1.2690458720238111,1.3808636199975253,57.99843419838388,1957.4953977677599,1847.6458531389171,109.84954462884275,109.73242362984921,0.117120998993542,-9420.761496000205
2023-04-05 03:00:00+00:00,2039.599976,2023,4,5,2,2,3,1996.300049,1955.424998625,30.149198993489502,2038.6415973758271,2008.5,1891.599976,-2.1999510000000555,0.0,2.1999510000000555,1.752379276785716,1.275593345238097,1.3737758066295211,57.873022498283824,1957.7475238178456,1848.1524059392796,109.59511787856604,109.70496247959258,-0.1098446010265377,-12900.512664000325
2023-04-05 04:00:00+00:00,2040.0,2023,4,5,2,2,4,2000.5,1955.7708320833333,30.182814041114824,2039.0943982505516,2008.5,1891.599976,2.1999510000000555,2.1999510000000555,-0.0,1.7589267500000019,1.275593345238097,1.3789086910544268,57.96391833951558,1958.0227010507706,1848.64348972599,109.3792113247805,109.63981224863018,-0.2606009238496796,7724.027961000194
2023-04-05 05:00:00+00:00,2041.0,2023,4,5,2,2,5,1996.099976,1956.1354154166665,30.248231206430187,2039.7295988337012,2008.5,1891.599976,-4.1999510000000555,0.0,4.1999510000000555,1.7589267500000019,1.288093199404764,1.3655275494139811,57.72613173548823,1958.2449181862644,1849.1209762914145,109.12394189484985,109.53663817787412,-0.41269628302427463,-16615.00615600022
2023-04-05 06:00:00+00:00,2041.0,2023,4,5,2,2,6,1994.599976,1956.4817695833333,30.27197891510553,2040.1530658891343,2008.5,1891.599976,1.6999510000000555,1.6999510000000555,-0.0,1.7639861279761926,1.288093199404764,1.3694553536897345,57.79620838000631,1958.4846232964862,1849.612839933602,108.87178336288434,109.40366721487618,-0.5318838519918359,3721.1927390001215
2023-04-05 07:00:00+00:00,2041.699951,2023,4,5,2,2,7,1994.099976,1956.832290671875,30.380988735859688,2040.6686942594229,2008.5,1891.599976,-2.5,0.0,2.5,1.7639861279761926,1.29553367559524,1.3615903323900242,57.65565321450314,1958.6919058610251,1850.1409535007615,108.55095236026364,109.23312424395368,-0.6821718836900459,-8715.0
2023-04-05 08:00:00+00:00,2040.099976,2023,4,5,2,2,8,1996.699951,1957.160415671875,30.469783163122607,2040.4791215062821,2008.5,1891.599976,0.3000489999999445,0.3000489999999445,-0.0,1.7648791309523828,1.29553367559524,1.3622796259167091,57.668008942339384,1958.9002862532025,1850.6101463642585,108.29013988894394,109.04452737295175,-0.7543874840078075,1441.4353959997334
2023-04-05 09:00:00+00:00,2040.900024,2023,4,5,2,2,9,1993.599976,1957.511978171875,30.553056165262877,2040.6194223375214,2008.5,1891.599976,2.399902000000111,2.399902000000111,-0.0,1.7720216964285735,1.29553367559524,1.3677928484679556,57.766575710073845,1959.1346018123363,1851.0219555846486,108.11264622768772,108.85815114389895,-0.7455049162112317,10468.372524000484
2023-04-05 10:00:00+00:00,2038.800049,2023,4,5,2,2,10,1994.099976,1957.851561885417,30.63842501147721,2040.0129645583477,2008.5,1891.599976,-2.299927000000025,0.0,2.299927000000025,1.7720216964285735,1.3023786964285735,1.3606040249950884,57.63796090273629,1959.3389263352674,1851.4408162399325,107.89811009533491,108.66614293418615,-0.7680328388512407,-4119.169257000045
2023-04-05 11:00:00+00:00,2039.699951,2023,4,5,2,2,11,1995.599976,1958.2088534270833,30.74042572452919,2039.9086267055652,2008.5,1891.599976,-0.8000480000000607,0.0,0.8000480000000607,1.7720216964285735,1.3047597916666689,1.3581210179423413,57.593355371024,1959.5313647928383,1851.8672805293097,107.6640842635286,108.46573120005465,-0.8016469365260548,-1798.5079040001365
2023-04-05 12:00:00+00:00,2048.399902,2023,4,5,2,2,12,1995.800049,1958.53958259375,30.845716473683023,2042.7390518037103,2008.5,1891.599976,-3.799927000000025,0.0,3.799927000000025,1.7720216964285735,1.316069098214288,1.3464503488706985,57.38243511177295,1959.6765563219174,1852.2989285736462,107.37762774827115,108.24811050969797,-0.870482761426814,-14318.124936000095
2023-04-05 13:00:00+00:00,2038.599976,2023,4,5,2,2,13,1993.199951,1958.8687490052082,30.929274595804426,2041.3593598691402,2008.5,1891.599976,-0.3000489999999445,0.0,0.3000489999999445,1.7720216964285735,1.3169621011904784,1.3455373505636499,57.36584626291742,1959.816478732309,1852.7339496266216,107.0825291056874,108.01499422889586,-0.9324651232084591,-2303.776221999574
2023-04-05 14:00:00+00:00,2035.199951,2023,4,5,2,2,14,1988.599976,1959.2104161822917,30.955355469314238,2039.306223579427,2008.5,1891.599976,1.3000489999999445,1.3000489999999445,-0.0,1.7758908898809544,1.3169621011904784,1.348475319278834,57.41918206289354,1959.9701304514533,1853.1189112074724,106.85121924398095,107.78223923191288,-0.9310199879319327,19905.05023899915
2023-04-05 15:00:00+00:00,2038.099976,2023,4,5,2,2,15,1992.099976,1959.5442702239586,31.01185153435542,2038.9041410529514,2008.5,1891.599976,-2.8000489999999445,0.0,2.8000489999999445,1.7758908898809544,1.325295580357145,1.3399960855542743,57.26488577594649,1960.0888271325011,1853.4855646958554,106.60326243664576,107.54644387285947,-0.9431814362137061,-17337.903407999656
2023-04-05 16:00:00+00:00,2037.400024,2023,4,5,2,2,16,1987.900024,1959.8031241354167,31.036096638633634,2038.402768701968,2008.5,1891.599976,-12.300048999999944,0.0,12.300048999999944,1.7758908898809544,1.361902869047621,1.3039776405808114,56.59680101114569,1960.0605564090397,1853.8512288578977,106.209327551142,107.27902060851599,-1.0696930573739962,-155435.7192129993
2023-04-05 17:00:00+00:00,2037.300049,2023,4,5,2,2,17,1997.099976,1960.0234362552083,31.07871440147958,2038.0351954679788,2008.5,1891.599976,-6.5,0.0,6.5,1.7758908898809544,1.3812481071428588,1.2857146233882792,56.250006463290326,1959.9556971734298,1854.221250947762,105.73444622566785,106.97010573194638,-1.2356595062785232,-92391.0
2023-04-05 18:00:00+00:00,2039.300049,2023,4,5,2,2,18,1996.5,1960.2776025416667,31.098929668270394,2038.456813311986,2008.5,1891.599976,4.5,4.5,-0.0,1.7892837470238117,1.3812481071428588,1.2954108228426704,56.43481375758326,1959.9053333133893,1854.5938251261134,105.31150818727588,106.63838622301229,-1.3268780357364136,54670.5
2023-04-05 19:00:00+00:00,2037.5,2023,4,5,2,2,19,1998.5,1960.4906235,31.115912847145715,2038.1378755413243,2008.5,1891.599976,-8.799927000000025,0.0,8.799927000000025,1.7892837470238117,1.4074383660714305,1.2713052238431035,55.972451896712684,1959.7514243274322,1855.00691786127,104.74450646616219,106.25961027164227,-1.5151038054800807,-203287.1136270006
2023-04-05 20:00:00+00:00,2037.099976,2023,4,5,2,2,20,2001.699951,1960.7291654218752,31.160898123999342,2037.7919090275498,2008.5,1891.599976,3.400024999999914,3.400024999999914,-0.0,1.799402869047621,1.4074383660714305,1.2784949681812905,56.111379925574006,1959.6395737318414,1855.3967874941409,104.24278623770056,105.85624546485394,-1.6134592271533847,75446.55474999809
2023-04-05 22:00:00+00:00,2036.699951,2023,4,5,2,2,22,1992.5,1960.9932276666668,31.128734201236355,2037.4279230183668,2008.5,1891.599976,5.399902000000111,5.399902000000111,-0.0,1.815474005952383,1.4074383660714305,1.2899136826999384,56.330231678386106,1959.5929509776186,1855.7843433606445,103.80860761697409,105.44671789527797,-1.6381102783038841,122415.77834000252
2023-04-05 23:00:00+00:00,2036.5,2023,4,5,2,2,23,1997.199951,1961.2927068333336,31.164022974503506,2037.1186153455778,2008.5,1891.599976,2.3000489999999445,2.3000489999999445,-0.0,1.8223193898809544,1.4074383660714305,1.2947774011359214,56.422788567422835,1959.5740994867592,1856.1850300409967,103.38906944576252,105.03518820537488,-1.6461187596123636,21827.465009999472
2023-04-06 00:00:00+00:00,2033.099976,2023,4,6,3,2,0,1990.0,1961.6333319583334,31.163169099602246,2035.7790688970522,2008.5,1891.599976,-1.0,0.0,1.0,1.8223193898809544,1.410414556547621,1.2920452227475476,56.37084338147272,1959.5436367709399,1856.5999555363023,102.94368123463755,104.61688681122742,-1.673205576589865,-8188.0
