,timestamp,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
2663,2023-08-10 01:00:00,80.73299989381034,13.15,27.92012402125828,8,3,222,10,1,34.28333333333333,14.490827599048032,61.18333333333333,1.0
2664,2023-08-10 02:00:00,80.73299989381034,13.73333333333333,27.92012402125828,8,3,222,10,2,34.71666666666667,14.591096500468248,61.18333333333333,1.0
2665,2023-08-10 03:00:00,80.73299989381034,12.78333333333333,27.92012402125828,8,3,222,10,3,32.48333333333333,14.684796897293646,61.18333333333333,1.0
2666,2023-08-10 04:00:00,80.73299989381034,12.9,27.92012402125828,8,3,222,10,4,30.11666666666667,14.771394119515868,61.18333333333333,1.0
2667,2023-08-10 05:00:00,80.73299989381034,10.48333333333333,27.92012402125828,8,3,222,10,5,22.71186440677966,14.835659656239034,61.18333333333333,1.0
2668,2023-08-10 06:00:00,80.73299989381034,18.7,27.92012402125828,8,3,222,10,6,14.23333333333333,14.874725699322932,61.18333333333333,1.0
2669,2023-08-10 07:00:00,80.73299989381034,18.05,27.92012402125828,8,3,222,10,7,13.58333333333333,14.912052088211821,61.18333333333333,1.0
2670,2023-08-10 08:00:00,80.73299989381034,39.05,27.92012402125828,8,3,222,10,8,34.0,15.009648674015956,61.18333333333333,1.0
2671,2023-08-10 09:00:00,80.73299989381034,30.45,27.92012402125828,8,3,222,10,9,24.05,15.071553435920716,61.18333333333333,1.0
2672,2023-08-10 10:00:00,80.73299989381034,17.01666666666667,27.92012402125828,8,3,222,10,10,24.3,15.122942324809603,61.18333333333333,1.0
2673,2023-08-10 11:00:00,80.73299989381034,4.982456140350878,27.92012402125828,8,3,222,10,11,39.18333333333333,15.207218118460398,61.18333333333333,1.0
2674,2023-08-10 12:00:00,80.73299989381034,2.0,27.92012402125828,8,3,222,10,12,35.18333333333333,15.288616927984208,61.18333333333333,1.0
2675,2023-08-10 13:00:00,80.73299989381034,1.175438596491228,27.92012402125828,8,3,222,10,13,31.66666666666667,15.36173200734929,61.18333333333333,1.0
2676,2023-08-10 14:00:00,80.73299989381034,1.886363636363636,27.92012402125828,8,3,222,10,14,27.9,15.427357007349288,61.18333333333333,1.0
2677,2023-08-10 15:00:00,80.73299989381034,1.029411764705882,27.92012402125828,8,3,222,10,15,30.76666666666667,15.502307404174685,61.18333333333333,1.0
2678,2023-08-10 16:00:00,80.73299989381034,1.08695652173913,27.92012402125828,8,3,222,10,16,40.55,15.610144705761988,61.18333333333333,1.0
2679,2023-08-10 17:00:00,80.73299989381034,1.441860465116279,27.92012402125828,8,3,222,10,17,23.93333333333333,15.672099070841352,61.18333333333333,1.0
2680,2023-08-10 18:00:00,80.73299989381034,1.189189189189189,27.92012402125828,8,3,222,10,18,16.3859649122807,15.70836682355647,61.18333333333333,1.0
2681,2023-08-10 19:00:00,80.73299989381034,1.754385964912281,27.92012402125828,8,3,222,10,19,9.15,15.691700156889805,61.18333333333333,1.0
2682,2023-08-10 20:00:00,80.73299989381034,3.783333333333333,27.92012402125828,8,3,222,10,20,7.716666666666667,15.664517617207267,61.18333333333333,1.0
2683,2023-08-10 21:00:00,80.73299989381034,5.516666666666667,27.92012402125828,8,3,222,10,21,8.416666666666666,15.664964045778696,61.18333333333333,1.0
2684,2023-08-10 22:00:00,80.73299989381034,9.39655172413793,27.92012402125828,8,3,222,10,22,8.5,15.678852934667583,61.18333333333333,1.0
2685,2023-08-10 23:00:00,80.73299989381034,16.18333333333333,27.92012402125828,8,3,222,10,23,7.933333333333334,15.69080729974695,61.18333333333333,1.0
2686,2023-08-11 00:00:00,80.73299989381034,12.03333333333333,27.92012402125828,8,4,223,11,0,8.65,15.698020350061412,61.18333333333333,1.0
