,timestamp,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
1542,2022-04-29 01:00:00,70.06491333333335,13.16666666666667,29.74266666666666,4,4,119,29,1,35.06896551724138,23.024738258887403,57.51724137931034,0.3
1543,2022-04-29 02:00:00,73.56764193548388,26.58064516129032,29.17193548387097,4,4,119,29,2,38.96551724137931,23.125507230269058,57.51724137931034,0.3
1544,2022-04-29 03:00:00,74.80724137931034,33.17241379310344,28.72413793103448,4,4,119,29,3,19.90322580645161,23.172262222588564,57.51724137931034,0.3
1545,2022-04-29 04:00:00,72.70180322580647,19.25806451612903,29.01806451612903,4,4,119,29,4,15.6,23.201654669222393,57.51724137931034,0.3
1546,2022-04-29 05:00:00,77.99376896551725,33.62068965517241,28.15931034482758,4,4,119,29,5,19.86666666666667,23.24110039374876,57.51724137931034,0.3
1547,2022-04-29 06:00:00,77.20256774193548,25.67741935483871,28.30451612903226,4,4,119,29,6,20.43333333333333,23.270167854066223,57.51724137931034,0.3
1548,2022-04-29 07:00:00,78.45002758620689,29.75862068965517,27.98,4,4,119,29,7,30.86206896551724,23.316313467484,57.51724137931034,0.3
1550,2022-04-29 09:00:00,67.04431724137932,55.6551724137931,30.83344827586207,4,4,119,29,9,34.09677419354838,23.362876447514726,57.51724137931034,0.3
1551,2022-04-29 10:00:00,59.28903125,45.46875,32.949375,4,4,119,29,10,36.43333333333333,23.408312955451233,57.51724137931034,0.3
1552,2022-04-29 11:00:00,52.13824137931034,23.89655172413793,34.10965517241379,4,4,119,29,11,39.3,23.470361726572584,57.51724137931034,0.3
1553,2022-04-29 12:00:00,48.69468666666666,20.54838709677419,34.95466666666666,4,4,119,29,12,42.63333333333333,23.505805760507997,57.51724137931034,0.3
1554,2022-04-29 13:00:00,43.60445517241379,18.48275862068965,35.71965517241379,4,4,119,29,13,36.43333333333333,23.535033231066116,57.51724137931034,0.3
1555,2022-04-29 14:00:00,52.68766774193548,17.96774193548387,34.09903225806451,4,4,119,29,14,39.5,23.556944150606345,57.51724137931034,0.3
1556,2022-04-29 15:00:00,61.98740689655171,13.82758620689655,30.80034482758621,4,4,119,29,15,43.47115384615385,23.59425269219916,57.51724137931034,0.3
1557,2022-04-29 16:00:00,66.51148333333332,11.36666666666667,28.398,4,4,119,29,16,32.1875,23.604632156484872,57.51724137931034,0.3
1558,2022-04-29 17:00:00,56.55030689655173,8.827586206896552,30.60379310344828,4,4,119,29,17,29.3,23.607782813299323,57.51724137931034,0.3
1559,2022-04-29 18:00:00,63.54127419354839,13.2258064516129,29.84645161290323,4,4,119,29,18,30.56666666666667,23.60450900377551,57.51724137931034,0.3
1560,2022-04-29 19:00:00,68.13547666666666,19.96666666666667,29.54133333333333,4,4,119,29,19,29.53571428571428,23.610009641530617,57.51724137931034,0.3
1561,2022-04-29 20:00:00,67.10149677419356,19.70967741935484,29.67612903225806,4,4,119,29,20,26.2258064516129,23.593122160731845,57.51724137931034,0.3
1562,2022-04-29 21:00:00,71.20989285714285,26.5,28.99071428571429,4,4,119,29,21,18.26666666666667,23.546194136648648,57.51724137931034,0.3
1563,2022-04-29 22:00:00,73.29379,30.56666666666667,28.76733333333333,4,4,119,29,22,15.8,23.490107347094117,57.51724137931034,0.3
1564,2022-04-29 23:00:00,73.98690666666668,34.6,28.794,4,4,119,29,23,23.23333333333333,23.512272879973935,57.51724137931034,0.3
1565,2022-04-30 00:00:00,75.78839354838709,38.16129032258065,28.56064516129032,4,5,120,30,0,19.89655172413793,23.53884671863064,57.51724137931034,0.3
1566,2022-04-30 01:00:00,78.28657241379311,40.75862068965517,27.98172413793104,4,5,120,30,1,26.61290322580645,23.57936131156459,57.51724137931034,0.3
1567,2022-04-30 02:00:00,76.86455333333335,8.733333333333333,27.05266666666667,4,5,120,30,2,38.13793103448276,23.65457340789738,57.51724137931034,0.3
1568,2022-04-30 03:00:00,80.66352258064518,14.09677419354839,26.74709677419354,4,5,120,30,3,34.58064516129032,23.712849137544076,57.51724137931034,0.3
1569,2022-04-30 04:00:00,83.88944827586208,13.93103448275862,26.44310344827586,4,5,120,30,4,31.16666666666667,23.769790161079925,57.51724137931034,0.3
1570,2022-04-30 05:00:00,84.97076451612904,15.7741935483871,26.52193548387097,4,5,120,30,5,31.96774193548387,23.81606512267747,57.51724137931034,0.3
1571,2022-04-30 06:00:00,84.80640000000002,15.62068965517241,26.42965517241379,4,5,120,30,6,31.33333333333333,23.855337153328808,57.51724137931034,0.3
1572,2022-04-30 07:00:00,83.01829677419353,17.83870967741936,26.52806451612903,4,5,120,30,7,32.33333333333334,23.839030109678014,57.51724137931034,0.3
1573,2022-04-30 08:00:00,77.16753448275863,30.79310344827586,27.58827586206896,4,5,120,30,8,34.1,23.826704576016272,57.51724137931034,0.3
1574,2022-04-30 09:00:00,71.97469354838711,39.93548387096774,29.12612903225806,4,5,120,30,9,33.93103448275862,23.80508995130098,57.51724137931034,0.3
1575,2022-04-30 10:00:00,68.17789333333333,34.3,30.08666666666666,4,5,120,30,10,37.41935483870968,23.805544380384443,57.51724137931034,0.3
1576,2022-04-30 11:00:00,57.84522903225805,26.06451612903226,32.34161290322581,4,5,120,30,11,33.9,23.791421876544195,57.51724137931034,0.3
1577,2022-04-30 12:00:00,54.89780000000001,13.48275862068965,33.18413793103448,4,5,120,30,12,31.3,23.776920645017103,57.51724137931034,0.3
1578,2022-04-30 13:00:00,51.22596774193548,12.38709677419355,34.01354838709677,4,5,120,30,13,35.86666666666667,23.78247620057266,57.51724137931034,0.3
1579,2022-04-30 14:00:00,48.56281379310344,14.79310344827586,34.4848275862069,4,5,120,30,14,35.55172413793103,23.783502473150655,57.51724137931034,0.3
1580,2022-04-30 15:00:00,46.17058064516129,9.064516129032258,34.30032258064516,4,5,120,30,15,27.63333333333333,23.79698427391694,57.51724137931034,0.3
