,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
679,74.81089914529917,7.205128205128205,28.22094017094017,5,6,121,1,17,40.65,17.557400267612195,53.55462184873949,1.363636363636364
680,73.96397083333332,9.208333333333334,28.55133333333334,5,6,121,1,18,31.56666666666667,17.60670582316775,53.55462184873949,1.363636363636364
681,74.99829916666667,12.88333333333333,28.15891666666667,5,6,121,1,19,30.06410256410257,17.669249024915498,53.55462184873949,1.363636363636364
682,76.1989766666667,15.48333333333333,28.01924999999999,5,6,121,1,20,33.55172413793103,17.745593441992675,53.55462184873949,1.363636363636364
683,78.530695,12.4,27.68233333333334,5,6,121,1,21,24.12903225806452,17.781791792300538,53.55462184873949,1.363636363636364
684,77.72500833333336,17.35833333333333,27.78633333333333,5,6,121,1,22,23.89041095890411,17.808739248803914,53.55462184873949,1.363636363636364
685,78.92464083333337,42.08333333333334,27.71258333333333,5,6,121,1,23,23.97540983606557,17.83347598776179,53.55462184873949,1.363636363636364
686,79.17888166666665,24.71666666666667,27.5955,5,0,122,2,0,30.65833333333333,17.880570102611586,53.55462184873949,1.363636363636364
687,78.68240416666669,25.28333333333333,27.71375,5,0,122,2,1,34.20833333333334,17.91375462642111,53.55462184873949,1.363636363636364
688,76.30592499999997,29.25,28.26616666666668,5,0,122,2,2,50.20833333333334,17.96295298172742,53.55462184873949,1.363636363636364
689,77.46851333333333,29.85833333333333,28.00108333333332,5,0,122,2,3,53.53333333333333,18.078610026256147,53.55462184873949,1.363636363636364
690,80.41453500000001,26.11,27.28879999999998,5,0,122,2,4,56.29166666666666,18.18304951038313,56.29166666666666,1.363636363636364
691,79.87948666666666,31.86666666666667,27.34533333333333,5,0,122,2,5,53.53781512605042,18.30416510538146,56.29166666666666,1.363636363636364
692,79.83500322580643,27.19354838709678,27.30774193548387,5,0,122,2,6,25.5702479338843,18.325576120693643,56.29166666666666,1.363636363636364
693,80.82620312499999,28.75,27.1809375,5,0,122,2,7,22.35211267605634,18.322060583023177,56.29166666666666,1.363636363636364
694,77.93730999999998,45.2,28.26733333333333,5,0,122,2,8,15.87096774193548,18.312549574318616,56.29166666666666,1.363636363636364
695,76.17715666666666,47.53333333333333,29.05966666666667,5,0,122,2,9,11.3448275862069,18.305143307214077,56.29166666666666,1.363636363636364
696,68.460426,29.04,30.535,5,0,122,2,10,7.72972972972973,18.306489791753837,56.29166666666666,1.363636363636364
697,63.60435666666667,16.09166666666667,31.58275,5,0,122,2,11,11.60504201680672,18.333379059857773,56.29166666666666,1.363636363636364
698,58.95420762711866,12.44915254237288,32.57923728813558,5,0,122,2,12,13.45454545454546,18.364149425855413,56.29166666666666,1.363636363636364
699,65.38110330578513,7.68595041322314,30.75652892561983,5,0,122,2,13,10.9,18.380458449464857,56.29166666666666,1.363636363636364
700,70.14408559322031,11.72881355932203,30.32483050847456,5,0,122,2,14,12.63865546218487,18.40159376309444,56.29166666666666,1.363636363636364
701,72.86276916666665,4.116666666666666,27.97633333333334,5,0,122,2,15,20.78632478632479,18.4509330233712,56.29166666666666,1.363636363636364
702,67.96190442477877,5.176991150442478,29.09778761061946,5,0,122,2,16,26.275,18.51529314241882,56.29166666666666,1.363636363636364
703,73.16259421487604,6.917355371900826,29.1804132231405,5,0,122,2,17,31.44628099173554,18.589538026322796,56.29166666666666,1.363636363636364
704,73.54593333333334,9.975,29.19958333333334,5,0,122,2,18,19.66666666666667,18.62993981203708,56.29166666666666,1.363636363636364
705,73.15429416666667,8.225,29.02866666666666,5,0,122,2,19,41.93103448275862,18.723767418599795,56.29166666666666,1.363636363636364
706,72.31431512605047,11.21848739495798,28.83798319327731,5,0,122,2,20,37.38709677419355,18.80297008757061,56.29166666666666,1.363636363636364
707,71.54903719008266,19.62809917355372,29.1200826446281,5,0,122,2,21,27.35616438356164,18.836669809392998,56.29166666666666,1.363636363636364
708,71.15219916666666,15.19166666666667,29.197,5,0,122,2,22,38.42857142857143,18.913650601709925,56.29166666666666,1.363636363636364
709,71.97403583333333,15.54166666666667,28.94858333333332,5,0,122,2,23,30.375,18.96980139536072,56.29166666666666,1.363636363636364
710,75.13750416666667,23.56666666666667,28.65383333333335,5,1,123,3,0,18.73553719008265,18.984411784971105,56.29166666666666,1.363636363636364
711,76.59966666666666,18.30833333333333,28.12791666666666,5,1,123,3,1,39.31932773109244,19.04015908389068,56.29166666666666,1.363636363636364
712,76.27467768595042,23.67768595041322,28.34801652892562,5,1,123,3,2,30.8595041322314,19.051695306506446,56.29166666666666,1.363636363636364
713,76.10886333333336,34.74166666666667,28.40316666666665,5,1,123,3,3,28.40336134453781,19.06290194433399,56.29166666666666,1.363636363636364
714,76.63594462809924,40.66115702479339,28.15760330578513,5,1,123,3,4,42.10833333333333,19.112108293540338,56.29166666666666,1.363636363636364
715,78.68211166666671,20.85,27.6516666666667,5,1,123,3,5,48.92561983471074,19.193301721324673,56.29166666666666,1.363636363636364
716,79.99016299999997,18.8,27.36770000000002,5,1,123,3,6,28.84166666666667,19.226759062594518,56.29166666666666,1.363636363636364
717,79.78746451612905,23.74193548387097,27.41612903225807,5,1,123,3,7,25.28070175438597,19.22414310393035,56.29166666666666,1.363636363636364
718,79.88553999999999,38.4,27.412,5,1,123,3,8,18.07438016528926,19.24499939410482,56.29166666666666,1.363636363636364
719,77.107328,48.02,28.54540000000001,5,1,123,3,9,13.22077922077922,19.248214523131637,56.29166666666666,1.363636363636364
