,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
673,85.8540983606557,27.97668524590164,26.81967213114752,9,6,262,19,4,4.5,11.658991282881914,56.0,0.06451612903225806
674,86.4862068965517,25.58869655172413,26.55862068965521,9,6,262,19,5,6.0,11.589817401208032,56.0,0.06451612903225806
675,86.85762711864406,23.91694915254237,26.43220338983051,9,6,262,19,6,11.5,11.547257877398508,56.0,0.06451612903225806
676,87.29333333333332,16.27925833333334,26.365,9,6,262,19,7,6.0,11.506617483309839,56.0,0.06451612903225806
677,88.22999999999998,16.77648166666667,26.50333333333332,9,6,262,19,8,5.0,11.417846878914233,56.0,0.06451612903225806
678,84.80833333333335,12.92914237288135,27.20166666666667,9,6,262,19,9,3.0,11.260383893720157,56.0,0.06451612903225806
679,79.80163934426227,15.57777704918033,28.21311475409836,9,6,262,19,10,2.0,11.137872604721798,56.0,0.06451612903225806
680,74.84915254237288,7.656685423728814,29.16610169491526,9,6,262,19,11,2.5,11.08493893125241,56.0,0.06451612903225806
681,69.49499999999998,6.685740666666667,30.14833333333333,9,6,262,19,12,2.0,11.0311152831491,56.0,0.06451612903225806
682,73.68500000000002,7.655000000000002,30.14166666666667,9,6,262,19,13,0.0,10.96338129300132,56.0,0.0
683,86.05609756097559,7.895121951219513,28.26341463414633,9,6,262,19,14,0.3333333333333333,10.909378532476818,56.0,0.0
684,90.2766666666667,9.969629333333332,27.09333333333334,9,6,262,19,15,1.0,10.887875556286343,56.0,0.0
685,89.49333333333334,5.273333333333333,27.57000000000001,9,6,262,19,16,1.666666666666667,10.87440350079748,56.0,0.0
686,89.23913043478261,5.355378085106382,27.92608695652172,9,6,262,19,17,2.666666666666667,10.854873301712196,56.0,0.0
687,82.21186440677967,7.338653559322032,28.39830508474575,9,6,262,19,18,4.0,10.835578507523334,56.0,0.0
688,84.76666666666668,12.94083333333334,28.11833333333334,9,6,262,19,19,3.0,10.806096415541242,56.0,0.0
689,84.49333333333333,7.635000000000001,27.45000000000001,9,6,262,19,20,2.8,10.767580405689026,56.0,0.0
690,86.15999999999995,14.61194333333334,27.03333333333336,9,6,262,19,21,2.535714285714286,10.72483981807467,56.0,0.0
691,89.5466666666667,22.69148166666666,26.78166666666666,9,6,262,19,22,2.5,10.689037997346379,56.0,0.0
692,90.09285714285713,19.84722142857143,26.8642857142857,9,6,262,19,23,2.75,10.64796404657963,56.0,0.0
693,89.92666666666668,17.40740666666666,26.76999999999998,9,0,263,20,0,3.0,10.604548215334852,56.0,0.0
694,88.56,28.71147999999999,26.76000000000002,9,0,263,20,1,2.0,10.556433135969773,56.0,0.0
695,87.19999999999999,15.59259166666666,26.63125000000001,9,0,263,20,2,1.6,10.487867865033811,56.0,0.0
696,86.43666666666668,9.634444833333333,26.585,9,0,263,20,3,1.482758620689655,10.4141996046262,56.0,0.0
697,86.32999999999998,17.94851833333334,26.41333333333336,9,0,263,20,4,1.419354838709677,10.379582067069899,56.0,0.0
698,88.13898305084744,19.73201525423729,26.32711864406779,9,0,263,20,5,1.2,10.357946456303853,56.0,0.0
699,88.36065573770499,12.05191147540984,26.02950819672133,9,0,263,20,6,1.0,10.318611138843536,56.0,0.0
700,88.00666666666667,9.367963166666668,25.84333333333332,9,0,263,20,7,1.0,10.274241099160996,56.0,0.0
701,87.66833333333334,9.559259999999998,25.59333333333332,9,0,263,20,8,2.0,10.235200482914498,56.0,0.0
702,85.90333333333336,0.7716666666666665,25.995,9,0,263,20,9,1.0,10.193508159433382,56.0,0.0
703,83.9203389830508,4.44,26.75084745762712,9,0,263,20,10,0.0,10.15381728308284,56.0,0.0
704,78.47166666666668,0.1755555499999999,27.77333333333332,9,0,263,20,11,1.0,10.132665072198487,56.0,0.0
705,71.83833333333334,0.2948148166666666,28.79333333333334,9,0,263,20,12,1.0,10.11927221505563,56.0,0.0
706,68.00499999999997,0.08685185,29.49666666666666,9,0,263,20,13,1.5,10.089420122703538,56.0,0.0
707,65.04146341463414,0.02926829268292683,30.15365853658535,9,0,263,20,14,3.0,10.078915921022865,56.0,0.0
708,66.22258064516126,0.1193548387096774,30.08064516129033,9,0,263,20,15,3.0,10.08511631784826,56.0,0.0
709,66.60000000000001,0.2033333333333333,29.81333333333335,9,0,263,20,16,3.5,10.090018278632575,56.0,0.0
710,68.6304347826087,0.2559782608695652,29.59347826086955,9,0,263,20,17,3.666666666666667,10.089436724171712,56.0,0.0
711,68.58666666666666,0.3954166666666667,29.49500000000003,9,0,263,20,18,4.666666666666667,10.089337517822505,56.0,0.0
712,69.77666666666669,1.3864815,29.11166666666666,9,0,263,20,19,5.0,10.091805578217395,56.0,0.0
713,72.98070175438596,5.07875245614035,28.8754385964912,9,0,263,20,20,5.0,10.085673599563863,56.0,0.0
714,76.10327868852457,5.411839672131147,28.6032786885246,9,0,263,20,21,4.5,10.06587436631124,56.0,0.0
715,78.63499999999996,19.13439833333333,28.11333333333334,9,0,263,20,22,3.391304347826087,10.048142515116657,56.0,0.0
716,81.52241379310344,10.85440689655172,27.59999999999998,9,0,263,20,23,2.866666666666667,10.030299055893888,56.0,0.0
717,83.67931034482757,9.112068965517244,27.08448275862067,9,1,264,21,0,1.689655172413793,10.008431847963461,56.0,0.0
718,84.17457627118644,12.05235372881356,26.95254237288137,9,1,264,21,1,1.125,9.992338194593021,56.0,0.0
719,84.73793103448274,16.37490344827587,26.8758620689655,9,1,264,21,2,0.3333333333333333,9.974049719782808,56.0,0.0
720,85.8114754098361,25.12604590163934,26.77704918032786,9,1,264,21,3,4.666666666666667,9.945464839503012,56.0,0.0
721,85.73000000000006,16.70129666666667,26.58833333333333,9,1,264,21,4,1.0,9.85228527601095,56.0,0.0
722,85.93103448275863,8.117049827586204,26.39137931034483,9,1,264,21,5,4.5,9.777155544631217,56.0,0.0
723,86.33559322033896,7.351977457627118,26.28983050847459,9,1,264,21,6,1.666666666666667,9.666249688035705,56.0,0.0
724,86.77833333333328,12.30963,26.24500000000002,9,1,264,21,7,2.0,9.55459877767156,56.0,0.0
725,87.83499999999998,5.580000000000001,26.44166666666666,9,1,264,21,8,0.0,9.4396186189414,56.0,0.0
726,83.80862068965524,12.25536379310345,27.17413793103448,9,1,264,21,9,0.0,9.347675591730518,56.0,0.0
727,77.98644067796612,10.44670508474576,28.16949152542373,9,1,264,21,10,0.0,9.288445726945096,56.0,0.0
728,74.7604651162791,3.606976744186047,28.92325581395349,9,1,264,21,11,0.0,9.250648107897478,56.0,0.0
729,74.1448275862069,2.299999999999999,29.61724137931036,9,1,264,21,12,2.5,9.227508226945096,56.0,0.0
730,68.00666666666666,0.18,29.69,9,1,264,21,13,2.333333333333333,9.200595325032193,56.0,0.0
731,68.78510638297873,1.339007021276596,30.33404255319149,9,1,264,21,14,3.5,9.176523196180653,56.0,0.0
732,80.78032786885242,0.380327868852459,27.9672131147541,9,1,264,21,15,4.5,9.168516997833546,56.0,0.0
733,80.32999999999998,0.1933333333333333,27.16333333333332,9,1,264,21,16,3.666666666666667,9.162555759171417,56.0,0.0
734,73.89649122807016,1.431481403508772,27.82982456140351,9,1,264,21,17,4.0,9.154762175636307,56.0,0.0
735,76.04918032786887,1.586703114754099,27.98032786885247,9,1,264,21,18,3.5,9.14495354788413,56.0,0.0
736,77.9733333333333,3.0885185,27.94166666666668,9,1,264,21,19,3.25,9.137844454246675,56.0,0.0
737,81.08596491228073,8.989668596491228,27.40526315789472,9,1,264,21,20,3.0,9.122963501865723,56.0,0.0
738,83.88833333333334,22.34814833333333,27.11333333333331,9,1,264,21,21,3.666666666666667,9.095810974187984,56.0,0.0
739,85.94137931034481,27.87768275862069,26.85172413793103,9,1,264,21,22,3.666666666666667,9.0694690777803,56.0,0.0
740,86.60163934426228,23.35755901639345,26.80327868852456,9,1,264,21,23,5.0,9.061643749373072,56.0,0.0
741,86.96271186440677,25.6122406779661,26.70000000000001,9,2,265,22,0,5.0,9.064942360484185,56.0,0.0
742,89.064406779661,15.31355932203389,26.36440677966101,9,2,265,22,1,5.5,9.06993630721542,56.0,0.0
743,87.9475409836066,9.296721967213118,26.49836065573769,9,2,265,22,2,4.5,9.076419226470078,56.0,0.0
744,87.71694915254237,9.752542372881354,26.57627118644067,9,2,265,22,3,7.0,9.088272674745939,56.0,0.0
745,89.16896551724136,23.15536379310345,26.42413793103448,9,2,265,22,4,6.0,9.099382075402755,56.0,0.0
746,88.96610169491525,13.2267413559322,26.2372881355932,9,2,265,22,5,20.0,9.152191008893507,56.0,0.0
747,89.74333333333335,2.888333333333333,25.74500000000001,9,2,265,22,6,20.0,9.19914041365541,56.0,0.0
748,90.22295081967214,1.859744918032787,25.64918032786887,9,2,265,22,7,22.08695652173913,9.210997602182996,56.0,0.0
749,89.55254237288136,6.483991694915254,26.19661016949155,9,2,265,22,8,24.41379310344828,9.223836272133735,56.0,0.0
750,85.15081967213115,7.538615081967214,27.0,9,2,265,22,9,36.3,9.286534684832148,56.0,0.0
751,78.20508474576272,4.217325762711864,28.23728813559322,9,2,265,22,10,28.83333333333333,9.34811348301809,56.0,0.0
752,76.72166666666664,3.021666666666667,28.89666666666667,9,2,265,22,11,22.66666666666667,9.38128508499221,56.0,0.0
753,78.11967213114755,5.391803278688525,28.81311475409837,9,2,265,22,12,19.0,9.402143855850984,56.0,0.0
754,75.64067796610169,2.25838033898305,29.24745762711865,9,2,265,22,13,17.0,9.40101840567091,56.0,0.0
755,71.26229508196722,1.929326065573769,29.44590163934424,9,2,265,22,14,18.0,9.405205249900128,56.0,0.0
756,71.81666666666665,2.457129666666667,29.54666666666666,9,2,265,22,15,10.96,9.392606210284281,56.0,0.0
757,71.26949152542373,3.299623389830507,29.84915254237286,9,2,265,22,16,12.96666666666667,9.382645220238546,56.0,0.0
758,67.99137931034484,2.348275862068966,30.28448275862066,9,2,265,22,17,11.93333333333333,9.388903627556275,56.0,0.0
